12068;3;100596;1;1;4800.0000;1;None;None
12069;3;100596;1;1;4800.0000;1;None;None
12065;3;100596;1;1;4800.0000;1;None;None
12060;3;100596;1;1;4800.0000;1;None;None
12030;3;100606;1;1;5800.0000;1;None;None
12030;3;100606;1;1;5800.0000;1;None;None
12096;1;101116;1;1;8800.0000;1;None;None
12102;1;101643;1;1;8900.0000;1;None;None
12107;1;101643;1;1;8900.0000;1;None;None
12091;1;101643;1;1;8900.0000;1;None;None
12097;1;101643;1;1;8900.0000;1;None;None
12097;1;101643;1;1;8900.0000;1;None;None
12097;1;101643;1;1;8900.0000;1;None;None
12092;1;101643;1;1;8900.0000;1;None;None
12084;1;101643;1;1;8900.0000;1;None;None
12080;1;101643;1;1;8900.0000;1;None;None
12080;1;101643;1;1;8900.0000;1;None;None
12064;1;101643;1;1;8900.0000;1;None;None
12057;1;101643;1;1;8900.0000;1;None;None
12066;1;101643;1;1;8900.0000;1;None;None
12064;1;101643;1;1;8900.0000;1;None;None
12073;1;101643;1;1;8900.0000;1;None;None
12073;1;101643;1;1;8900.0000;1;None;None
12129;1;101643;1;1;8900.0000;1;None;None
12119;1;101643;1;1;8900.0000;1;None;None
12120;1;101643;1;1;8900.0000;1;None;None
12117;1;101643;1;1;8900.0000;1;None;None
12118;1;101643;1;1;8900.0000;1;None;None
12116;1;101643;1;1;8900.0000;1;None;None
12116;1;101643;1;1;8900.0000;1;None;None
12115;1;101644;1;1;5900.0000;1;None;None
12115;1;101644;1;1;5900.0000;1;None;None
12108;1;101644;1;1;5900.0000;1;None;None
12109;1;101644;1;1;5900.0000;1;None;None
12108;1;101644;1;1;5900.0000;1;None;None
12119;1;101644;1;1;5900.0000;1;None;None
12121;1;101644;1;1;5900.0000;1;None;None
12120;1;101644;1;1;5900.0000;1;None;None
12124;1;101644;1;1;5900.0000;1;None;None
12124;1;101644;1;1;5900.0000;1;None;None
12122;1;101644;1;1;5900.0000;1;None;None
12122;1;101644;1;1;5900.0000;1;None;None
12122;1;101644;1;1;5900.0000;1;None;None
12123;1;101644;1;4;23600.0000;1;None;None
12128;1;101644;1;1;5900.0000;1;None;None
12128;1;101644;1;1;5900.0000;1;None;None
12132;1;101644;1;1;5900.0000;1;None;None
12032;1;101644;1;1;5900.0000;1;None;None
12032;1;101644;1;1;5900.0000;1;None;None
12047;1;101644;1;1;5900.0000;1;None;None
12025;1;101644;1;1;5900.0000;1;None;None
12076;1;101644;1;1;5900.0000;1;None;None
12076;1;101644;1;1;5900.0000;1;None;None
12070;1;101644;1;1;5900.0000;1;None;None
12071;1;101644;1;1;5900.0000;1;None;None
12064;1;101644;1;1;5900.0000;1;None;None
12064;1;101644;1;1;5900.0000;1;None;None
12065;1;101644;1;1;5900.0000;1;None;None
12066;1;101644;1;1;5900.0000;1;None;None
12068;1;101644;1;1;5900.0000;1;None;None
12068;1;101644;1;1;5900.0000;1;None;None
12068;1;101644;1;1;5900.0000;1;None;None
12056;1;101644;1;1;5900.0000;1;None;None
12056;1;101644;1;1;5900.0000;1;None;None
12064;1;101644;1;1;5900.0000;1;None;None
12064;1;101644;1;1;5900.0000;1;None;None
12048;1;101644;1;1;5900.0000;1;None;None
12052;1;101644;1;1;5900.0000;1;None;None
12052;1;101644;1;1;5900.0000;1;None;None
12052;1;101644;1;1;5900.0000;1;None;None
12049;1;101644;1;1;5900.0000;1;None;None
12052;1;101644;1;1;5900.0000;1;None;None
12053;1;101644;1;1;5900.0000;1;None;None
12054;1;101644;1;1;5900.0000;1;None;None
12054;1;101644;1;1;5900.0000;1;None;None
12083;1;101644;1;1;5900.0000;1;None;None
12083;1;101644;1;1;5900.0000;1;None;None
12083;1;101644;1;1;5900.0000;1;None;None
12076;1;101644;1;1;5900.0000;1;None;None
12082;1;101644;1;1;5900.0000;1;None;None
12085;1;101644;1;1;5900.0000;1;None;None
12086;1;101644;1;1;5900.0000;1;None;None
12087;1;101644;1;1;5900.0000;1;None;None
12100;1;101644;1;1;5900.0000;1;None;None
12100;1;101644;1;1;5900.0000;1;None;None
12101;1;101644;1;1;5900.0000;1;None;None
12094;1;101644;1;1;5900.0000;1;None;None
12094;1;101644;1;1;5900.0000;1;None;None
12095;1;101644;1;1;5900.0000;1;None;None
12105;1;101644;1;1;5900.0000;1;None;None
12105;1;101644;1;1;5900.0000;1;None;None
12106;1;101644;1;1;5900.0000;1;None;None
12106;1;101644;1;1;5900.0000;1;None;None
12103;1;101644;1;1;5900.0000;1;None;None
12096;1;101644;1;1;5900.0000;1;None;None
12090;1;101644;1;1;5900.0000;1;None;None
12102;1;101644;1;1;5900.0000;1;None;None
