0001;00;M;000030000000000;1820;;100596;1;5370
0001;00;M;000030000000000;1820;;100601;5;26852
0001;00;M;000030000000000;1820;;100606;5;31481
0001;00;M;000030000000000;1820;;100607;1;6296
0001;00;M;000030000000000;1820;;100613;1;5370
0001;00;M;000030000000000;1820;;100614;22;118148
0001;00;M;000270000000000;1820;;100860;1;12778
0001;00;M;000270000000000;1820;;100967;4;84444
0001;00;M;000030000000000;1820;;100999;1;5370
0001;00;M;000270000000000;1820;;101062;1;73889
0001;00;M;000270000000000;1820;;101174;1;45185
0001;00;M;000270000000000;1820;;101176;3;110556
0002;00;M;000170000000000;1820;;101193;2;40370
0001;00;M;000270000000000;1820;;101291;2;49630
0001;00;M;000270000000000;1820;;101297;1;45185
0001;00;M;000270000000000;1820;;101300;1;23889
0001;00;M;000270000000000;1820;;101302;1;24815
0001;00;M;000270000000000;1820;;101308;1;17407
0001;00;M;000270000000000;1820;;101340;1;27593
0001;00;M;000270000000000;1820;;101344;2;99630
0001;00;M;000270000000000;1820;;101433;25;0
0001;00;M;000270000000000;1820;;101475;2;0
0001;00;M;000270000000000;1820;;101477;1;0
0001;00;M;000270000000000;1820;;101482;1;0
0001;00;M;000270000000000;1820;;101483;1;0
0001;00;M;000270000000000;1820;;101487;1;0
0001;00;M;000270000000000;1820;;101494;15;0
0001;00;M;000270000000000;1820;;101520;1;0
0001;00;M;000270000000000;1820;;101522;33;0
0001;00;M;000270000000000;1820;;101552;19;0
0001;00;M;000270000000000;1820;;101569;1;0
0001;00;M;000270000000000;1820;;101583;2;0
0001;00;M;000270000000000;1820;;101585;2;0
0001;00;M;000270000000000;1820;;101589;28;0
0001;00;M;000270000000000;1820;;101592;10;0
0001;00;M;000270000000000;1820;;101604;7;0
0001;00;M;000030000000000;1820;;101641;23;0
0001;00;M;000270000000000;1820;;101659;2;81111
0002;00;M;000170000000000;1820;;101709;3;80000
0002;00;M;000170000000000;1820;;101712;5;258333
0002;00;M;000170000000000;1820;;101727;1;30370
0002;00;M;000170000000000;1820;;101783;2;57037
0002;00;M;000170000000000;1820;;101878;5;137963
0001;00;M;000270000000000;1820;;101891;3;46667
0002;00;M;000170000000000;1820;;101944;1;22037
0001;00;M;000270000000000;1820;;102030;2;47778
0001;00;M;000270000000000;1820;;102050;1;32222
0001;00;M;000270000000000;1820;;102053;2;60741
0001;00;M;000270000000000;1820;;102065;2;68148
0001;00;M;000270000000000;1820;;102082;3;74444
0001;00;M;000030000000000;1820;;102102;2;18148
0001;00;M;000270000000000;1820;;102132;3;18889
0001;00;M;000270000000000;1820;;102172;2;8889
0001;00;M;000270000000000;1820;;102239;1;5370
0001;00;M;000270000000000;1820;;102303;1;3519
0001;00;M;000270000000000;1820;;102314;1;8148
0001;00;M;000270000000000;1820;;102474;1;26667
0001;00;M;000270000000000;1820;;102484;1;30370
0001;00;M;000270000000000;1820;;102498;8;242963
0001;00;M;000270000000000;1820;;102569;2;49630
0001;00;M;000270000000000;1820;;102602;3;74444
0001;00;M;000030000000000;1820;;102617;1;6296
0001;00;M;000030000000000;1820;;102635;10;72222
0001;00;M;000030000000000;1820;;102637;6;54444
0001;00;M;000030000000000;1820;;102639;9;81667
0001;00;M;000030000000000;1820;;102657;4;47407
0001;00;M;000270000000000;1820;;102678;1;33148
0001;00;M;000030000000000;1820;;102747;15;66667
0001;00;M;000030000000000;1820;;102748;2;27407
0001;00;M;000030000000000;1820;;102749;7;37593
0001;00;M;000030000000000;1820;;102750;1;5370
0002;00;M;000170000000000;1820;;102848;2;82963
0001;00;M;000270000000000;1820;;102884;4;69630
0001;00;M;000270000000000;1820;;102913;1;22963
0001;00;M;000270000000000;1820;;103106;1;21111
