0001;00;M;000030000000000;1870;;100601;5;26852
0001;00;M;000030000000000;1870;;100612;2;18148
0001;00;M;000030000000000;1870;;100614;2;10741
0001;00;M;000270000000000;1870;;101007;6;335000
0001;00;M;000270000000000;1870;;101270;13;0
0002;00;M;000170000000000;1870;;101679;4;73333
0001;00;M;000030000000000;1870;;102102;2;18148
0001;00;M;000270000000000;1870;;102141;1;3519
0001;00;M;000270000000000;1870;;102172;1;4444
0001;00;M;000270000000000;1870;;102303;2;7037
0002;00;M;000170000000000;1870;;103225;19;805741
0001;00;M;000270000000000;1870;;103351;1;35833
0001;00;M;000270000000000;1870;;103989;1;85926
0001;00;M;000270000000000;1870;;103993;4;62222
0001;00;M;000270000000000;1870;;104341;2;73704
0001;00;M;000270000000000;1870;;104347;11;450185
0001;00;M;000030000000000;1870;;104355;22;220000
0001;00;M;000270000000000;1870;;104357;4;165926
0001;00;M;000270000000000;1870;;104358;1;22037
0001;00;M;000270000000000;1870;;104421;1;10556
0001;00;M;000270000000000;1870;;104447;24;1272963
0001;00;M;000270000000000;1870;;104498;1;22963
0001;00;M;000270000000000;1870;;104974;1;42407
0001;00;M;000270000000000;1870;;105065;1;0
0001;00;M;000270000000000;1870;;106358;6;209722
0001;00;M;000270000000000;1870;;107823;1;22037
0001;00;M;000270000000000;1870;;107826;1;40556
0001;00;M;000270000000000;1870;;107827;5;230556
0001;00;M;000270000000000;1870;;107829;2;64444
0001;00;M;000270000000000;1870;;107831;17;886111
0001;00;M;000270000000000;1870;;107832;1;36852
0001;00;M;000270000000000;1870;;107836;10;183333
0001;00;M;000270000000000;1870;;107839;7;257963
0001;00;M;000270000000000;1870;;107840;1;39630
0001;00;M;000270000000000;1870;;107871;1;14444
0001;00;M;000030000000000;1870;;107873;32;261667
0001;00;M;000270000000000;1870;;108029;4;0
0001;00;M;000270000000000;1870;;108054;1;26667
0001;00;M;000270000000000;1870;;108314;3;110556
0001;00;M;000270000000000;1870;;108321;1;24815
0002;00;M;000170000000000;1870;;109052;1;19259
0001;00;M;000270000000000;1870;;109156;1;29444
0001;00;M;000270000000000;1870;;109157;1;53519
0001;00;M;000270000000000;1870;;109205;3;0
0001;00;M;000270000000000;1870;;109243;1;39630
0001;00;M;000270000000000;1870;;109245;2;86667
0001;00;M;000270000000000;1870;;109246;1;47963
0001;00;M;000270000000000;1870;;109336;2;110741
0001;00;M;000270000000000;1870;;109450;2;58889
0001;00;M;000270000000000;1870;;109451;2;49630
0001;00;M;000270000000000;1870;;109569;3;193889
0001;00;M;000270000000000;1870;;109571;1;83148
0002;00;M;000170000000000;1870;;200480;2;23704
0001;00;M;000030000000000;1870;;200644;15;80833
0001;00;M;000030000000000;1870;;201146;5;26852
0002;00;M;000170000000000;1870;;201187;3;27222
0001;00;M;000030000000000;1870;;201206;5;26852
0001;00;M;000030000000000;1870;;201211;14;88148
0001;00;M;000030000000000;1870;;201237;2;10741
0002;00;M;000170000000000;1870;;201615;9;115000
0007;00;;;1870;;;;550209
0005;00;;;1870;;;;587934
