15546;21122022 18:11;7;1011;1;1;0.0000;1;9444.0000;None
15548;21122022 18:49;7;1011;1;1;None;1;14148.0000;None
21438;21122022 18:58;7;1011;1;1;0.0000;1;11704.0000;None
15525;21122022 17:47;7;1027;1;1;0.0000;1;4815.0000;None
15513;21122022 17:19;7;1027;1;1;0.0000;1;8944.0000;None
15484;21122022 15:51;7;1027;1;1;0.0000;1;5000.0000;None
15484;21122022 15:51;7;1027;1;1;0.0000;1;5000.0000;None
21396;21122022 14:09;7;1027;1;1;0.0000;1;2981.0000;None
21367;21122022 10:33;7;1027;1;1;0.0000;1;1889.0000;None
21367;21122022 10:33;7;1027;1;1;0.0000;1;1889.0000;None
21383;21122022 11:51;7;1027;1;1;0.0000;1;1611.0000;None
15461;21122022 14:55;7;1039;1;1;0.0000;1;3648.0000;None
15488;21122022 15:55;7;1039;1;1;0.0000;1;28982.0000;None
15523;21122022 17:38;7;1039;1;1;0.0000;1;6815.0000;None
15526;21122022 18:50;7;1039;1;1;0.0000;1;15982.0000;None
21441;21122022 19:10;7;1039;1;1;None;1;6519.0000;None
21451;21122022 20:56;7;1039;1;1;0.0000;1;11352.0000;None
15424;21122022 10:02;7;1109;1;1;0.0000;1;5074.0000;None
15566;21122022 21:51;7;1135;1;1;0.0000;1;11278.0000;None
21449;21122022 21:31;7;1135;1;1;0.0000;1;10074.0000;None
15421;21122022 09:51;7;1135;1;1;0.0000;1;3389.0000;None
15428;21122022 10:36;7;1135;1;1;0.0000;1;8870.0000;None
15428;21122022 10:36;7;1135;1;1;0.0000;1;8870.0000;None
15412;21122022 08:53;7;1135;1;1;0.0000;1;14259.0000;None
21375;21122022 12:35;7;1135;1;1;0.0000;1;7130.0000;None
21374;21122022 10:51;7;1135;1;1;0.0000;1;3722.0000;None
21429;21122022 19:59;7;1135;1;1;0.0000;1;21463.0000;None
15535;21122022 18:10;7;1135;1;1;0.0000;1;3648.0000;None
15541;21122022 18:19;7;1135;1;1;0.0000;1;19889.0000;None
15543;21122022 18:27;7;1135;1;1;0.0000;1;9148.0000;None
21436;21122022 18:31;7;1135;1;1;0.0000;1;9704.0000;None
21436;21122022 18:31;7;1135;1;1;0.0000;1;9704.0000;None
21399;21122022 14:18;7;1135;1;1;0.0000;1;3019.0000;None
15462;21122022 15:01;7;1135;1;1;0.0000;1;4907.0000;None
15467;21122022 15:09;7;1135;1;1;0.0000;1;3722.0000;None
21389;21122022 13:31;7;1135;1;1;0.0000;1;10426.0000;None
15473;21122022 15:27;7;1157;1;1;0.0000;1;None;None
21369;21122022 11:08;7;1157;1;1;0.0000;1;5074.0000;None
21369;21122022 11:08;7;1157;1;1;0.0000;1;5074.0000;None
21369;21122022 11:08;7;1157;1;1;0.0000;1;5074.0000;None
21369;21122022 11:08;7;1157;1;1;0.0000;1;5074.0000;None
15559;21122022 20:38;7;1207;1;1;None;1;2722.0000;None
21367;21122022 11:09;7;1207;1;1;0.0000;1;1889.0000;None
15424;21122022 10:02;7;1207;1;1;0.0000;1;5074.0000;None
21367;21122022 10:33;7;1207;1;1;0.0000;1;1889.0000;None
15427;21122022 10:30;7;1207;1;1;0.0000;1;2519.0000;None
21387;21122022 12:07;7;1207;1;1;0.0000;1;16093.0000;None
21387;21122022 12:15;7;1207;1;1;0.0000;1;16093.0000;None
21388;21122022 12:49;7;1207;1;1;0.0000;1;630.0000;None
15484;21122022 15:51;7;1207;1;1;0.0000;1;5000.0000;None
15452;21122022 13:45;7;1207;1;1;0.0000;1;4500.0000;None
15464;21122022 14:30;7;1207;1;1;0.0000;1;11630.0000;None
15457;21122022 14:43;7;1207;1;1;0.0000;1;3000.0000;None
21429;21122022 19:54;7;1207;1;1;0.0000;1;21463.0000;None
15526;21122022 18:27;7;1207;1;1;0.0000;1;15982.0000;None
21429;21122022 17:58;7;1207;1;1;0.0000;1;21463.0000;None
21396;21122022 14:09;7;1294;1;1;0.0000;1;2981.0000;None
21438;21122022 18:58;7;1294;1;1;0.0000;1;11704.0000;None
15436;21122022 11:45;7;2001;1;1;0.0000;1;1889.0000;None
15444;21122022 12:23;7;2002;1;1;0.0000;1;8704.0000;None
15429;21122022 10:50;7;2002;1;1;0.0000;1;3889.0000;None
21398;21122022 14:43;7;2002;1;1;0.0000;1;1611.0000;None
21390;21122022 13:40;7;2002;1;1;0.0000;1;3352.0000;None
21390;21122022 13:40;7;2002;1;1;0.0000;1;3352.0000;None
15459;21122022 14:53;7;2002;1;1;0.0000;1;537.0000;None
15469;21122022 15:12;7;2002;1;1;0.0000;1;1796.0000;None
21406;21122022 15:52;7;2002;1;1;0.0000;1;10463.0000;None
15487;21122022 15:58;7;2002;1;1;0.0000;1;3259.0000;None
21429;21122022 17:58;7;2002;1;1;0.0000;1;21463.0000;None
21429;21122022 17:58;7;2002;1;1;0.0000;1;21463.0000;None
15526;21122022 18:27;7;2002;1;1;0.0000;1;15982.0000;None
21431;21122022 18:49;7;2002;1;1;0.0000;1;22778.0000;None
21431;21122022 19:09;7;2002;1;1;0.0000;1;22778.0000;None
21434;21122022 18:25;7;2002;1;1;0.0000;1;3463.0000;None
21422;21122022 17:35;7;2002;1;1;0.0000;1;2630.0000;None
15522;21122022 17:26;7;2002;1;1;0.0000;1;1870.0000;None
21412;21122022 16:52;7;2002;1;1;0.0000;1;13778.0000;None
21414;21122022 15:06;7;2002;1;1;0.0000;1;4333.0000;None
15510;21122022 16:54;7;2002;1;1;0.0000;1;4759.0000;None
21449;21122022 20:42;7;2002;1;2;0.0000;1;10074.0000;None
21444;21122022 21:17;7;2002;1;1;0.0000;1;2981.0000;None
21447;21122022 20:08;7;2002;1;1;0.0000;1;11111.0000;None
21447;21122022 20:55;7;2002;1;1;0.0000;1;11111.0000;None
15487;21122022 15:58;7;2008;1;2;0.0000;1;3259.0000;None
21409;21122022 16:30;7;2008;1;2;0.0000;1;11704.0000;None
21365;21122022 10:08;7;2009;1;1;0.0000;1;1796.0000;None
15415;21122022 10:04;7;2009;1;1;0.0000;1;2426.0000;None
15418;21122022 09:45;7;2009;1;1;0.0000;1;3870.0000;None
15418;21122022 10:39;7;2009;1;2;0.0000;1;3870.0000;None
15446;21122022 13:45;7;2009;1;1;0.0000;1;4111.0000;None
21389;21122022 13:20;7;2009;1;1;0.0000;1;10426.0000;None
15437;21122022 11:54;7;2009;1;1;0.0000;1;1259.0000;None
15437;21122022 11:54;7;2009;1;1;0.0000;1;1259.0000;None
21384;21122022 11:54;7;2009;1;1;0.0000;1;3333.0000;None
3896;21122022 11:08;7;2009;1;1;0.0000;1;630.0000;None
3896;21122022 11:08;7;2009;1;1;0.0000;1;630.0000;None
21384;21122022 12:17;7;2009;1;1;0.0000;1;3333.0000;None
21384;21122022 11:54;7;2009;1;1;0.0000;1;3333.0000;None
21374;21122022 10:51;7;2009;1;1;0.0000;1;3722.0000;None
