0001;00;M;000030000000000;1855;;100596;8;42963
0001;00;M;000030000000000;1855;;100606;4;25185
0001;00;M;000030000000000;1855;;100607;1;6296
0001;00;M;000030000000000;1855;;100614;27;145000
0001;00;M;000030000000000;1855;;100628;2;10741
0001;00;M;000270000000000;1855;;100972;16;0
0001;00;M;000030000000000;1855;;100999;7;37593
0001;00;M;000270000000000;1855;;101007;3;232778
0001;00;M;000270000000000;1855;;101088;1;4444
0001;00;M;000270000000000;1855;;101370;1;135926
0001;00;M;000270000000000;1855;;101433;2;0
0001;00;M;000270000000000;1855;;101475;1;0
0001;00;M;000270000000000;1855;;101522;5;0
0001;00;M;000270000000000;1855;;101552;1;0
0001;00;M;000030000000000;1855;;101641;38;0
0002;00;M;000170000000000;1855;;101679;3;63333
0002;00;M;000170000000000;1855;;101709;8;213333
0002;00;M;000170000000000;1855;;101710;6;187778
0002;00;M;000170000000000;1855;;101722;5;133333
0002;00;M;000170000000000;1855;;101727;2;60741
0002;00;M;000170000000000;1855;;101728;2;62593
0002;00;M;000170000000000;1855;;101734;6;365556
0002;00;M;000170000000000;1855;;101745;3;79167
0002;00;M;000170000000000;1855;;101878;4;110370
0002;00;M;000170000000000;1855;;101978;3;132778
0001;00;M;000030000000000;1855;;102102;1;9074
0001;00;M;000270000000000;1855;;102141;3;10556
0001;00;M;000270000000000;1855;;102228;3;13333
0001;00;M;000270000000000;1855;;102238;11;48889
0001;00;M;000270000000000;1855;;102303;1;3519
0001;00;M;000030000000000;1855;;102402;1;7222
0001;00;M;000030000000000;1855;;102616;2;10741
0001;00;M;000030000000000;1855;;102617;1;6296
0001;00;M;000030000000000;1855;;102619;6;37778
0001;00;M;000030000000000;1855;;102633;6;65556
0001;00;M;000030000000000;1855;;102635;16;115556
0001;00;M;000030000000000;1855;;102639;8;72593
0001;00;M;000030000000000;1855;;102640;1;10000
0001;00;M;000030000000000;1855;;102651;1;8148
0001;00;M;000030000000000;1855;;102657;2;23704
0001;00;M;000030000000000;1855;;102663;1;10000
0001;00;M;000030000000000;1855;;102747;16;71111
0001;00;M;000030000000000;1855;;102748;8;109630
0001;00;M;000030000000000;1855;;102749;9;48333
0001;00;M;000270000000000;1855;;102928;18;763333
0001;00;M;000270000000000;1855;;102932;6;354444
0002;00;M;000170000000000;1855;;102979;1;25741
0002;00;M;000170000000000;1855;;103224;33;1735556
0001;00;M;000270000000000;1855;;104208;1;2593
0001;00;M;000270000000000;1855;;104338;1;30370
0001;00;M;000270000000000;1855;;104341;2;73704
0001;00;M;000270000000000;1855;;104343;12;542222
0001;00;M;000270000000000;1855;;104344;13;599444
0001;00;M;000270000000000;1855;;104347;9;498333
0001;00;M;000270000000000;1855;;104350;6;498889
0001;00;M;000270000000000;1855;;104351;1;26667
0001;00;M;000270000000000;1855;;104353;17;1256111
0001;00;M;000270000000000;1855;;104354;5;73148
0001;00;M;000030000000000;1855;;104355;4;36296
0001;00;M;000270000000000;1855;;104357;14;412222
0001;00;M;000270000000000;1855;;104358;1;21111
0001;00;M;000270000000000;1855;;104377;1;0
0001;00;M;000270000000000;1855;;104386;1;0
0001;00;M;000270000000000;1855;;104390;1;0
0001;00;M;000270000000000;1855;;104397;3;0
0001;00;M;000270000000000;1855;;104399;1;14630
0001;00;M;000270000000000;1855;;104400;3;41111
0001;00;M;000270000000000;1855;;104403;6;82222
0002;00;M;000170000000000;1855;;104404;1;27593
0001;00;M;000270000000000;1855;;104405;2;166296
0001;00;M;000270000000000;1855;;104407;1;22963
0001;00;M;000270000000000;1855;;104413;6;15556
0001;00;M;000270000000000;1855;;104421;1;14630
0001;00;M;000270000000000;1855;;104423;1;5370
0001;00;M;000270000000000;1855;;104429;2;14444
0001;00;M;000270000000000;1855;;104438;4;236296
0002;00;M;000170000000000;1855;;104441;1;24815
0001;00;M;000030000000000;1855;;104446;4;21481
0001;00;M;000270000000000;1855;;104450;1;36852
0001;00;M;000270000000000;1855;;104453;1;20185
0001;00;M;000270000000000;1855;;104454;7;452407
0002;00;M;000170000000000;1855;;104456;3;163333
0002;00;M;000170000000000;1855;;104459;1;25741
0001;00;M;000270000000000;1855;;104462;3;52222
0001;00;M;000270000000000;1855;;104463;1;15556
0001;00;M;000270000000000;1855;;104466;9;1081667
0001;00;M;000270000000000;1855;;104467;2;221852
0001;00;M;000270000000000;1855;;104468;1;60926
0001;00;M;000270000000000;1855;;104469;1;25741
