42558;7;1000;1;1;0.0000;1;None;None
22379;7;1001;1;1;0.0000;1;33945.0000;None
22379;7;1001;1;1;0.0000;1;33945.0000;None
41109;7;1001;1;1;0.0000;1;23945.0000;None
41109;7;1001;1;1;0.0000;1;23945.0000;None
12850;7;1001;2;2;0.0000;1;57463.0000;None
12850;7;1001;2;1;0.0000;1;57463.0000;None
41104;7;1001;1;1;0.0000;1;24370.0000;None
41104;7;1001;1;1;0.0000;1;24370.0000;None
42586;7;1001;2;1;0.0000;1;25926.0000;None
42586;7;1001;2;1;0.0000;1;25926.0000;None
41103;7;1001;2;1;0.0000;1;23241.0000;None
41103;7;1001;2;1;0.0000;1;23241.0000;None
12848;7;1001;2;1;0.0000;1;31167.0000;None
12848;7;1001;2;1;0.0000;1;31167.0000;None
12847;7;1001;1;1;0.0000;1;19074.0000;None
12847;7;1001;1;1;0.0000;1;19074.0000;None
42581;7;1001;2;1;None;1;16556.0000;None
42581;7;1001;2;1;None;1;16556.0000;None
41098;7;1001;2;1;0.0000;1;32111.0000;None
41098;7;1001;2;1;0.0000;1;32111.0000;None
22394;7;1001;1;1;0.0000;1;84815.0000;None
22394;7;1001;1;1;0.0000;1;84815.0000;None
41097;7;1001;1;1;0.0000;1;18889.0000;None
12842;7;1001;2;1;0.0000;1;31630.0000;None
12842;7;1001;2;1;0.0000;1;31630.0000;None
42572;7;1001;1;1;0.0000;1;17370.0000;None
12841;7;1001;1;1;0.0000;1;29241.0000;None
12841;7;1001;1;1;0.0000;1;29241.0000;None
41090;7;1001;2;1;0.0000;1;31482.0000;None
41090;7;1001;2;1;0.0000;1;31482.0000;None
22390;7;1001;1;1;0.0000;1;42167.0000;None
1933;7;1001;2;1;0.0000;1;111463.0000;None
1933;7;1001;2;1;0.0000;1;111463.0000;None
12836;7;1001;1;1;0.0000;1;60278.0000;None
12836;7;1001;1;1;0.0000;1;60278.0000;None
41085;7;1001;2;1;0.0000;1;35037.0000;None
41085;7;1001;2;1;0.0000;1;35037.0000;None
22386;7;1001;1;1;0.0000;1;56482.0000;None
22386;7;1001;1;1;0.0000;1;56482.0000;None
22386;7;1001;1;1;0.0000;1;56482.0000;None
22386;7;1001;1;1;0.0000;1;56482.0000;None
41084;7;1001;1;1;0.0000;1;33685.0000;None
41084;7;1001;1;1;0.0000;1;33685.0000;None
42566;7;1001;2;1;0.0000;1;25982.0000;None
42566;7;1001;2;1;0.0000;1;25982.0000;None
22381;7;1001;1;1;0.0000;1;20926.0000;None
12829;7;1001;2;1;0.0000;1;28796.0000;None
42563;7;1001;2;1;0.0000;1;48093.0000;None
42563;7;1001;2;1;0.0000;1;48093.0000;None
12826;7;1001;1;1;0.0000;1;54778.0000;None
42561;7;1001;2;1;0.0000;1;17648.0000;None
42561;7;1001;2;1;0.0000;1;17648.0000;None
42559;7;1001;2;1;0.0000;1;40908.0000;None
42559;7;1001;2;1;0.0000;1;40908.0000;None
12825;7;1002;1;1;0.0000;1;54815.0000;None
1927;7;1002;3;1;None;1;None;None
12826;7;1002;1;1;0.0000;1;54778.0000;None
1928;7;1002;3;1;0.0000;1;None;None
22381;7;1002;1;1;0.0000;1;20926.0000;None
42566;7;1002;3;1;0.0000;1;25982.0000;None
12832;7;1002;1;1;0.0000;1;108871.0000;None
41084;7;1002;1;1;0.0000;1;33685.0000;None
22385;7;1002;3;1;0.0000;1;33519.0000;None
22382;7;1002;1;1;0.0000;1;None;None
22384;7;1002;3;1;0.0000;1;135019.0000;None
22384;7;1002;1;1;0.0000;1;135019.0000;None
41085;7;1002;3;1;0.0000;1;35037.0000;None
42568;7;1002;1;1;0.0000;1;58463.0000;None
41085;7;1002;1;1;0.0000;1;35037.0000;None
22388;7;1002;3;1;0.0000;1;18574.0000;None
42570;7;1002;1;1;0.0000;1;90945.0000;None
42570;7;1002;1;1;0.0000;1;90945.0000;None
42570;7;1002;1;1;0.0000;1;90945.0000;None
22389;7;1002;3;1;0.0000;1;58185.0000;None
1933;7;1002;1;1;0.0000;1;111463.0000;None
12837;7;1002;1;1;0.0000;1;28722.0000;None
12836;7;1002;1;1;0.0000;1;60278.0000;None
22390;7;1002;3;1;0.0000;1;42167.0000;None
42572;7;1002;3;1;0.0000;1;17370.0000;None
42576;7;1002;3;1;None;1;45722.0000;None
41093;7;1002;3;1;0.0000;1;None;None
41098;7;1002;3;1;0.0000;1;32111.0000;None
12845;7;1002;3;1;0.0000;1;24148.0000;None
42587;7;1002;3;1;0.0000;1;19870.0000;None
