24568;21122022 20:44;7;1001;1;1;0.0000;1;13056.0000;None
24567;21122022 20:30;7;1001;1;1;0.0000;1;15093.0000;None
24565;21122022 19:39;7;1001;1;1;0.0000;1;12667.0000;None
24545;21122022 13:50;7;1001;1;1;0.0000;1;15907.0000;None
24553;21122022 14:28;7;1001;1;1;0.0000;1;27870.0000;None
24541;21122022 13:24;7;1001;1;1;0.0000;1;25852.0000;None
24531;21122022 12:56;7;1001;1;1;0.0000;1;15093.0000;None
24530;21122022 12:49;7;1001;1;1;0.0000;1;19370.0000;None
24528;21122022 12:38;7;1001;1;1;0.0000;1;11593.0000;None
11920;21122022 12:08;7;1082;1;1;0.0000;1;None;None
24550;21122022 13:56;7;1100;1;1;0.0000;1;7259.0000;None
24550;21122022 13:56;7;1101;1;1;0.0000;1;7259.0000;None
11932;21122022 21:03;7;1117;1;1;0.0000;1;None;None
11932;21122022 21:03;7;1117;1;1;0.0000;1;None;None
24548;21122022 13:54;7;1135;1;1;0.0000;1;10130.0000;None
24547;21122022 13:51;7;1135;1;1;0.0000;1;23722.0000;None
24556;21122022 14:35;7;1135;1;1;0.0000;1;2741.0000;None
11924;21122022 13:22;7;1135;1;1;0.0000;1;4593.0000;None
11932;21122022 21:03;7;1135;1;1;0.0000;1;None;None
24568;21122022 20:45;7;1135;1;1;0.0000;1;13056.0000;None
11930;21122022 19:55;7;1135;1;1;0.0000;1;None;None
11928;21122022 19:06;7;1135;1;1;0.0000;1;None;None
24564;21122022 19:22;7;1135;1;1;0.0000;1;12370.0000;None
11925;21122022 14:19;7;1135;1;1;0.0000;1;26556.0000;None
24540;21122022 13:13;7;1157;1;1;0.0000;1;None;None
24540;21122022 13:13;7;1207;1;1;0.0000;1;None;None
24553;21122022 14:31;7;1207;1;1;0.0000;1;27870.0000;None
24553;21122022 14:41;7;1220;1;1;0.0000;1;27870.0000;None
24553;21122022 14:41;7;1220;1;1;0.0000;1;27870.0000;None
24528;21122022 12:52;7;1220;1;1;0.0000;1;11593.0000;None
24528;21122022 12:52;7;1220;1;1;0.0000;1;11593.0000;None
24531;21122022 13:11;7;1220;1;1;0.0000;1;15093.0000;None
24531;21122022 13:11;7;1220;1;1;0.0000;1;15093.0000;None
24530;21122022 13:18;7;1220;1;1;0.0000;1;19370.0000;None
11919;21122022 12:16;7;1220;1;1;0.0000;1;9463.0000;None
11919;21122022 12:36;7;1220;1;1;0.0000;1;9463.0000;None
24565;21122022 19:49;7;1220;1;1;0.0000;1;12667.0000;None
24565;21122022 19:49;7;1220;1;1;0.0000;1;12667.0000;None
24567;21122022 20:39;7;1220;1;1;0.0000;1;15093.0000;None
24567;21122022 20:39;7;1220;1;1;0.0000;1;15093.0000;None
11930;21122022 19:55;7;1319;1;1;0.0000;1;None;None
11930;21122022 19:55;7;1319;1;1;0.0000;1;None;None
11929;21122022 19:54;7;1319;1;1;0.0000;1;None;None
11929;21122022 19:54;7;1319;1;1;0.0000;1;None;None
11931;21122022 20:03;7;1319;1;1;0.0000;1;None;None
11928;21122022 19:06;7;1319;1;1;0.0000;1;None;None
11928;21122022 19:06;7;1319;1;1;0.0000;1;None;None
11922;21122022 12:33;7;1319;1;1;0.0000;1;None;None
11920;21122022 12:08;7;1319;1;1;0.0000;1;None;None
11921;21122022 12:15;7;1319;1;1;0.0000;1;None;None
24537;21122022 13:03;7;2040;1;2;0.0000;1;3000.0000;None
24537;21122022 13:03;7;2040;1;1;0.0000;1;3000.0000;None
24532;21122022 12:42;7;2042;1;1;0.0000;1;14815.0000;None
24542;21122022 13:25;7;2042;1;1;0.0000;1;5704.0000;None
24553;21122022 14:31;7;2050;1;1;0.0000;1;27870.0000;None
24533;21122022 12:49;7;2050;1;1;0.0000;1;7296.0000;None
24535;21122022 13:14;7;2050;1;1;0.0000;1;34519.0000;None
24537;21122022 14:13;3;100596;1;1;5800.0000;1;3000.0000;None
11918;21122022 09:59;3;100606;1;1;6800.0000;1;None;None
11918;21122022 09:59;3;100606;1;1;6800.0000;1;None;None
24562;21122022 16:45;3;100606;1;1;6800.0000;1;None;None
24562;21122022 22:26;3;100606;1;1;6800.0000;1;None;None
11925;21122022 15:14;3;100607;1;1;6800.0000;1;26556.0000;None
24558;21122022 15:07;3;100613;1;1;5800.0000;1;537.0000;None
24556;21122022 15:03;3;100614;1;1;5800.0000;1;2741.0000;None
24553;21122022 15:16;3;100614;1;1;5800.0000;1;27870.0000;None
24535;21122022 13:53;3;100614;1;4;23200.0000;1;34519.0000;None
24530;21122022 13:53;3;100614;1;1;5800.0000;1;19370.0000;None
11925;21122022 15:14;3;100614;1;1;5800.0000;1;26556.0000;None
24559;21122022 15:19;3;100614;1;1;5800.0000;1;537.0000;None
11926;21122022 17:29;1;100624;1;1;1000.0000;1;None;None
24550;21122022 13:56;1;101007;1;1;59800.0000;1;7259.0000;None
11929;21122022 19:54;1;101007;1;1;62800.0000;1;None;None
24544;21122022 13:35;1;101270;1;1;0.0000;1;10667.0000;None
24544;21122022 13:35;1;101270;1;1;0.0000;1;10667.0000;None
24530;21122022 13:32;1;101270;1;1;0.0000;1;19370.0000;None
24533;21122022 12:49;1;101270;1;1;0.0000;1;7296.0000;None
24530;21122022 12:38;1;101270;1;1;0.0000;1;19370.0000;None
24553;21122022 14:17;2;101679;1;1;19800.0000;1;27870.0000;None
24553;21122022 14:17;2;101679;1;1;19800.0000;1;27870.0000;None
24537;21122022 13:03;2;101680;1;1;20800.0000;1;3000.0000;None
24533;21122022 12:49;1;102170;1;1;3800.0000;1;7296.0000;None
24563;21122022 17:45;1;102239;1;1;5800.0000;1;2685.0000;None
24563;21122022 17:45;1;102239;1;1;5800.0000;1;2685.0000;None
24563;21122022 17:45;1;102239;1;1;5800.0000;1;2685.0000;None
24563;21122022 17:45;1;102239;1;1;5800.0000;1;2685.0000;None
24563;21122022 17:45;1;102239;1;1;5800.0000;1;2685.0000;None
24560;21122022 15:41;2;103225;1;1;45800.0000;1;20463.0000;None
24560;21122022 15:41;2;103225;1;1;45800.0000;1;20463.0000;None
24553;21122022 15:12;2;103225;1;1;45800.0000;1;27870.0000;None
24553;21122022 15:12;2;103225;1;1;45800.0000;1;27870.0000;None
24543;21122022 13:32;1;103351;1;1;36800.0000;1;11852.0000;None
24541;21122022 14:13;1;103993;1;1;16800.0000;1;25852.0000;None
24553;21122022 15:16;1;103993;1;1;16800.0000;1;27870.0000;None
24533;21122022 13:28;1;103993;1;1;16800.0000;1;7296.0000;None
24530;21122022 13:53;1;103993;1;1;16800.0000;1;19370.0000;None
24535;21122022 13:53;1;103993;1;1;16800.0000;1;34519.0000;None
24532;21122022 12:47;1;104337;1;1;46800.0000;1;14815.0000;None
11925;21122022 14:19;1;104337;1;1;46800.0000;1;26556.0000;None
24531;21122022 12:56;1;104341;1;1;39800.0000;1;15093.0000;None
11919;21122022 11:33;1;104347;1;1;43800.0000;1;9463.0000;None
11919;21122022 11:33;1;104347;1;1;43800.0000;1;9463.0000;None
24530;21122022 12:49;1;104347;1;1;43800.0000;1;19370.0000;None
24529;21122022 12:37;1;104347;1;1;43800.0000;1;9222.0000;None
24528;21122022 12:38;1;104347;1;1;43800.0000;1;11593.0000;None
11925;21122022 14:19;1;104347;1;1;43800.0000;1;26556.0000;None
24544;21122022 13:35;1;104347;1;1;43800.0000;1;10667.0000;None
24545;21122022 13:45;1;104347;1;1;43800.0000;1;15907.0000;None
