0001;00;M;000270000000000;1330;;100424;1;0
0001;00;M;000030000000000;1330;;100596;4;21481
0001;00;M;000030000000000;1330;;100606;4;25185
0001;00;M;000030000000000;1330;;100607;2;12593
0001;00;M;000030000000000;1330;;100613;3;16111
0001;00;M;000030000000000;1330;;100614;18;96667
0001;00;M;000030000000000;1330;;100628;1;5370
0001;00;M;000270000000000;1330;;100963;6;0
0001;00;M;000270000000000;1330;;101084;1;64630
0001;00;M;000270000000000;1330;;101088;4;14074
0002;00;M;000170000000000;1330;;101090;1;49815
0001;00;M;000270000000000;1330;;101092;1;46111
0001;00;M;000270000000000;1330;;101118;2;20000
0001;00;M;000270000000000;1330;;101122;1;32222
0001;00;M;000270000000000;1330;;101178;4;158519
0001;00;M;000270000000000;1330;;101203;2;95926
0001;00;M;000030000000000;1330;;101208;1;11852
0001;00;M;000270000000000;1330;;101244;4;110370
0001;00;M;000270000000000;1330;;101250;2;86667
0001;00;M;000270000000000;1330;;101258;3;132778
0001;00;M;000270000000000;1330;;101269;2;73704
0001;00;M;000270000000000;1330;;101270;10;0
0001;00;M;000270000000000;1330;;101308;2;31111
0001;00;M;000030000000000;1330;;101410;3;0
0001;00;M;000270000000000;1330;;101418;1;0
0001;00;M;000270000000000;1330;;101433;2;0
0001;00;M;000270000000000;1330;;101438;5;0
0001;00;M;000270000000000;1330;;101470;10;0
0001;00;M;000270000000000;1330;;101519;8;0
0001;00;M;000270000000000;1330;;101525;8;0
0001;00;M;000270000000000;1330;;101535;10;0
0001;00;M;000270000000000;1330;;101552;11;0
0001;00;M;000270000000000;1330;;101575;1;0
0001;00;M;000270000000000;1330;;101599;2;0
0001;00;M;000270000000000;1330;;101624;10;0
0002;00;M;000170000000000;1330;;101658;1;39630
0002;00;M;000170000000000;1330;;101728;4;125185
0002;00;M;000170000000000;1330;;101797;5;300000
0001;00;M;000030000000000;1330;;101889;2;18148
0001;00;M;000270000000000;1330;;101891;2;31111
0001;00;M;000270000000000;1330;;102065;1;27593
0001;00;M;000270000000000;1330;;102069;1;33148
0001;00;M;000270000000000;1330;;102222;7;18148
0001;00;M;000270000000000;1330;;102227;1;6296
0001;00;M;000270000000000;1330;;102256;1;2593
0001;00;M;000270000000000;1330;;102260;1;3519
0001;00;M;000270000000000;1330;;102280;1;6296
