7;21122022 12:34;7;1001;1;1;0.0000;1;44352.0000;None
14;21122022 13:26;7;1001;1;1;0.0000;1;22352.0000;None
21;21122022 13:48;7;1001;1;1;0.0000;1;12019.0000;None
25;21122022 14:15;7;1001;1;1;0.0000;1;16907.0000;None
52;21122022 21:01;7;1001;1;1;0.0000;1;12074.0000;None
20019;21122022 20:55;7;1001;1;1;None;1;13945.0000;None
20019;21122022 20:55;7;1001;1;1;None;1;13945.0000;None
62;21122022 22:41;7;1001;1;1;0.0000;1;13333.0000;None
43;21122022 19:50;7;1001;1;1;0.0000;1;17907.0000;None
42;21122022 20:09;7;1002;1;1;0.0000;1;48537.0000;None
20018;21122022 20:46;7;1002;1;1;0.0000;1;102260.0000;None
20018;21122022 20:46;7;1002;1;1;0.0000;1;102260.0000;None
20018;21122022 20:46;7;1002;1;1;0.0000;1;102260.0000;None
22;21122022 13:58;7;1002;1;1;0.0000;1;28185.0000;None
20;21122022 13:51;7;1002;1;1;None;1;19333.0000;None
20006;21122022 13:47;7;1002;1;1;0.0000;1;14704.0000;None
18;21122022 13:55;7;1002;1;1;None;1;None;None
18;21122022 14:41;7;1002;1;-1;0.0000;1;None;None
17;21122022 13:16;7;1002;1;1;0.0000;1;23296.0000;None
5;21122022 12:31;7;1004;1;1;0.0000;1;14574.0000;None
2;21122022 09:54;7;1004;1;1;0.0000;1;67463.0000;None
20003;21122022 13:21;7;1004;1;1;0.0000;1;11482.0000;None
22;21122022 13:58;7;1006;1;1;0.0000;1;28185.0000;None
25;21122022 14:15;7;1006;1;1;0.0000;1;16907.0000;None
38;21122022 19:27;7;1006;1;1;0.0000;1;26667.0000;None
26;21122022 14:21;7;1006;1;1;0.0000;1;31630.0000;None
47;21122022 20:39;7;1006;1;1;0.0000;1;24352.0000;None
56;21122022 21:28;7;1006;1;1;0.0000;1;19519.0000;None
2;21122022 09:54;7;1006;1;1;0.0000;1;67463.0000;None
20000;21122022 13:16;7;1006;1;1;0.0000;1;None;None
30000;21122022 12:40;7;1006;1;1;0.0000;1;27722.0000;None
30001;21122022 12:51;7;1006;1;1;0.0000;1;40241.0000;None
30001;21122022 13:01;7;1006;1;1;None;1;40241.0000;None
9;21122022 12:44;7;1007;1;1;0.0000;1;9556.0000;None
9;21122022 12:44;7;1007;1;1;0.0000;1;9556.0000;None
40;21122022 19:46;7;1007;1;1;0.0000;1;14482.0000;None
23;21122022 14:14;7;1007;1;1;None;1;12593.0000;None
18;21122022 13:55;7;1007;1;1;0.0000;1;None;None
12553;21122022 14:31;7;1045;1;1;0.0000;1;15741.0000;None
12558;21122022 14:23;7;1045;1;1;0.0000;1;9111.0000;None
42;21122022 20:09;7;1045;1;1;0.0000;1;48537.0000;None
45;21122022 20:32;7;1045;1;1;0.0000;1;23574.0000;None
57;21122022 21:31;7;1045;1;1;0.0000;1;14704.0000;None
55;21122022 21:26;7;1045;1;1;0.0000;1;16370.0000;None
17;21122022 13:16;7;1058;1;1;0.0000;1;23296.0000;None
9;21122022 12:44;7;1066;1;1;0.0000;1;9556.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
2;21122022 09:54;7;1131;1;1;0.0000;1;67463.0000;None
