7470;7;1001;1;1;0.0000;1;24667.0000;None
7463;7;1001;1;1;0.0000;1;14519.0000;None
22426;7;1001;1;1;0.0000;1;53000.0000;None
22426;7;1001;1;1;0.0000;1;53000.0000;None
22426;7;1001;1;1;0.0000;1;53000.0000;None
7455;7;1001;1;1;0.0000;1;40648.0000;None
7453;7;1001;1;1;0.0000;1;26130.0000;None
12279;7;1001;1;1;0.0000;1;37093.0000;None
7450;7;1001;1;1;0.0000;1;13556.0000;None
7444;7;1002;1;1;0.0000;1;35111.0000;None
12279;7;1002;1;1;0.0000;1;37093.0000;None
7457;7;1002;1;1;0.0000;1;55204.0000;None
7491;7;1002;1;1;0.0000;1;18222.0000;None
7486;7;1006;1;1;0.0000;1;71686.0000;None
22437;7;1006;1;1;0.0000;1;18426.0000;None
7472;7;1006;1;1;0.0000;1;43315.0000;None
7478;7;1006;1;1;0.0000;1;56908.0000;None
7478;7;1006;1;1;0.0000;1;56908.0000;None
22426;7;1006;1;1;0.0000;1;53000.0000;None
22432;7;1006;1;1;0.0000;1;None;None
22426;7;1006;1;1;0.0000;1;53000.0000;None
12279;7;1006;1;1;0.0000;1;37093.0000;None
7451;7;1006;1;1;0.0000;1;36796.0000;None
22423;7;1006;1;1;0.0000;1;42389.0000;None
7444;7;1006;1;1;0.0000;1;35111.0000;None
7448;7;1007;1;1;0.0000;1;9278.0000;None
7458;7;1007;1;1;None;1;14074.0000;None
7458;7;1007;1;1;None;1;14074.0000;None
7471;7;1007;1;1;0.0000;1;20417.0000;None
7471;7;1007;1;1;0.0000;1;20417.0000;None
7458;7;1010;1;1;None;1;14074.0000;None
22431;7;1045;1;1;0.0000;1;11759.0000;None
22420;7;1045;1;1;0.0000;1;9241.0000;None
7470;7;1067;1;1;0.0000;1;24667.0000;None
7470;7;1100;1;1;0.0000;1;24667.0000;None
7466;7;1109;1;1;0.0000;1;18907.0000;None
7465;7;1113;1;1;0.0000;1;24982.0000;None
7466;7;1117;1;1;0.0000;1;18907.0000;None
12279;7;1117;1;1;0.0000;1;37093.0000;None
7448;7;1135;1;1;0.0000;1;9278.0000;None
22423;7;1135;1;1;0.0000;1;42389.0000;None
22423;7;1135;1;1;0.0000;1;42389.0000;None
22423;7;1135;1;1;0.0000;1;42389.0000;None
22424;7;1135;1;1;0.0000;1;37333.0000;None
22424;7;1135;1;1;0.0000;1;37333.0000;None
