0001;10;00;M;000270000000000;3805;;100578;10;35185
0001;10;00;M;000270000000000;3805;;100580;47;174630
0001;10;00;M;000270000000000;3805;;100581;31;315741
0001;10;00;M;000270000000000;3805;;100582;37;690741
0001;10;00;M;000270000000000;3805;;100583;12;395556
0001;10;00;M;000270000000000;3805;;100584;1;40741
0001;10;00;M;000270000000000;3805;;100586;1;14815
0001;10;00;M;000270000000000;3805;;100590;3;11111
0001;10;00;M;000030000000000;3805;;100599;19;52778
0001;10;00;M;000030000000000;3805;;100605;3;12500
0001;10;00;M;000030000000000;3805;;100608;1;4444
0001;10;00;M;000270000000000;3805;;100619;1;7593
0001;10;00;M;000270000000000;3805;;100621;1;6481
0001;10;00;M;000030000000000;3805;;100999;1;3241
0001;10;00;M;000030000000000;3805;;102737;1;3519
0001;10;00;M;000030000000000;3805;;102887;3;16111
0001;10;00;M;000270000000000;3805;;102966;3;13889
0001;10;00;M;000270000000000;3805;;103091;1;8148
0001;10;00;M;000270000000000;3805;;103095;7;57037
0001;10;00;M;000270000000000;3805;;103097;2;16296
0001;10;00;M;000270000000000;3805;;103100;1;8148
0001;10;00;M;000030000000000;3805;;103904;1;3241
0001;10;00;M;000270000000000;3805;;104275;3;24444
0001;10;00;M;000270000000000;3805;;105041;4;11111
0001;10;00;M;000270000000000;3805;;105158;4;12963
0001;10;00;M;000270000000000;3805;;105165;2;9259
0001;10;00;M;000270000000000;3805;;105753;19;35185
0001;10;00;M;000030000000000;3805;;105935;11;56019
0001;10;00;M;000030000000000;3805;;105937;1;3889
0001;10;00;M;000030000000000;3805;;105938;1;6296
0001;10;00;M;000030000000000;3805;;105941;4;21481
0001;10;00;M;000270000000000;3805;;106957;1;8148
0001;10;00;M;000270000000000;3805;;106962;7;38889
0001;10;00;M;000270000000000;3805;;107671;3;15278
0001;10;00;M;000030000000000;3805;;107676;10;50926
0001;10;00;M;000270000000000;3805;;107696;8;53333
0001;10;00;M;000270000000000;3805;;107697;6;40000
0001;10;00;M;000270000000000;3805;;107700;2;5185
0001;10;00;M;000270000000000;3805;;108698;22;509259
0001;10;00;M;000270000000000;3805;;109175;2;16296
0001;10;00;M;000270000000000;3805;;109388;1;7222
0001;10;00;M;000030000000000;3805;;201146;3;13333
0001;10;00;M;000030000000000;3805;;201248;1;3889
0001;10;00;M;000030000000000;3805;;202092;3;11667
0001;10;00;M;000030000000000;3805;;202678;2;6481
0001;10;00;M;000030000000000;3805;;202696;1;3889
0005;10;00;;;3805;;;;228511
