19081;16/11/22;1;104810;7;1;16900.0000
19081;16/11/22;1;105433;7;1;16400.0000
19081;16/11/22;9;802020;1;1;3500.0000
19081;16/11/22;None;2;None;1;36800.0000
32245;16/11/22;1;103347;5;1;58800.0000
32245;16/11/22;9;802020;1;1;5880.0000
32245;16/11/22;None;2;None;1;64680.0000
19082;16/11/22;1;101433;7;1;0.0000
19082;16/11/22;1;101929;4;1;16800.0000
19082;16/11/22;1;101929;4;1;16800.0000
19082;16/11/22;1;102522;5;1;9800.0000
19082;16/11/22;3;102748;5;1;14800.0000
19082;16/11/22;3;102748;5;1;14800.0000
19082;16/11/22;1;104898;7;1;69800.0000
19082;16/11/22;9;802020;1;1;10000.0000
19082;16/11/22;None;102752;5;1;5800.0000
19082;16/11/22;None;2;None;1;158600.0000
19084;16/11/22;1;102671;5;1;37800.0000
19084;16/11/22;1;104873;6;1;37800.0000
19084;16/11/22;9;802020;1;1;7560.0000
19084;16/11/22;None;2;None;1;83160.0000
19086;16/11/22;7;1135;5;1;0.0000
19086;16/11/22;1;100845;5;1;27800.0000
19086;16/11/22;1;102286;5;1;1500.0000
19086;16/11/22;9;802020;1;1;3500.0000
19086;16/11/22;None;2;None;1;32800.0000
19083;16/11/22;7;1002;5;1;0.0000
19083;16/11/22;7;1002;5;1;0.0000
19083;16/11/22;7;1002;5;1;0.0000
19083;16/11/22;1;101522;5;1;0.0000
19083;16/11/22;1;101522;5;1;0.0000
19083;16/11/22;1;101522;5;1;0.0000
19083;16/11/22;1;104004;7;1;15800.0000
19083;16/11/22;1;104004;7;1;15800.0000
19083;16/11/22;1;104294;5;1;59800.0000
19083;16/11/22;1;104294;5;1;59800.0000
19083;16/11/22;1;104294;5;1;59800.0000
19083;16/11/22;1;107839;6;1;37800.0000
19083;16/11/22;1;107839;6;1;37800.0000
19083;16/11/22;9;802020;1;1;10000.0000
19083;16/11/22;None;2;None;1;296600.0000
19088;16/11/22;1;102676;5;1;29800.0000
19088;16/11/22;9;802020;1;1;3500.0000
19088;16/11/22;None;2;None;1;33300.0000
19089;16/11/22;1;102672;5;1;32800.0000
19089;16/11/22;3;201210;10;1;5800.0000
19089;16/11/22;3;201210;1;1;0.0000
19089;16/11/22;9;802020;1;1;6840.0000
19089;16/11/22;1;109574;5;1;29800.0000
19089;16/11/22;None;2;None;1;75240.0000
19091;16/11/22;1;102675;5;1;27800.0000
19091;16/11/22;1;104275;9;1;8800.0000
19091;16/11/22;9;802020;1;1;3500.0000
19091;16/11/22;None;2;None;1;40100.0000
19092;16/11/22;1;102058;7;1;49800.0000
19092;16/11/22;9;802020;1;1;4980.0000
19092;16/11/22;None;2;None;1;54780.0000
32246;16/11/22;1;101051;4;1;49800.0000
32246;16/11/22;1;103104;7;1;29800.0000
32246;16/11/22;1;108236;7;1;None
32246;16/11/22;9;802020;1;1;7960.0000
32246;16/11/22;None;2;None;1;87560.0000
32248;16/11/22;1;102676;5;1;29800.0000
32248;16/11/22;3;201210;10;1;5800.0000
32248;16/11/22;9;802020;1;1;3560.0000
32248;16/11/22;None;2;None;1;39160.0000
19093;16/11/22;1;101310;8;1;17800.0000
19093;16/11/22;1;105421;7;1;16800.0000
19093;16/11/22;9;802020;1;1;3500.0000
19093;16/11/22;None;5;None;1;38100.0000
19095;16/11/22;1;101433;5;1;0.0000
19095;16/11/22;6;101525;7;1;0.0000
19095;16/11/22;1;103134;7;1;29800.0000
19095;16/11/22;1;104294;5;1;59800.0000
19095;16/11/22;7;1205;5;1;0.0000
19095;16/11/22;9;802020;1;1;8960.0000
19095;16/11/22;None;2;None;1;98560.0000
32249;16/11/22;7;1135;5;1;0.0000
32249;16/11/22;1;102239;5;3;17400.0000
32249;16/11/22;1;102675;5;1;27800.0000
32249;16/11/22;1;102675;5;1;27800.0000
32249;16/11/22;1;102676;5;1;29800.0000
32249;16/11/22;1;103750;7;1;13800.0000
32249;16/11/22;1;103759;5;1;10800.0000
32249;16/11/22;1;103773;7;1;14800.0000
32249;16/11/22;9;802020;1;1;10000.0000
32249;16/11/22;None;2;None;1;152200.0000
32251;16/11/22;1;101929;4;1;16800.0000
32251;16/11/22;8;102143;4;1;3800.0000
32251;16/11/22;8;102692;4;1;31800.0000
32251;16/11/22;8;104655;4;1;35800.0000
32251;16/11/22;9;802020;1;1;8820.0000
32251;16/11/22;None;2;None;1;97020.0000
19099;16/11/22;8;103615;4;1;34800.0000
19099;16/11/22;8;103690;4;1;39800.0000
19099;16/11/22;8;105731;4;1;0.0000
19099;16/11/22;9;802020;1;1;7460.0000
19099;16/11/22;None;5;None;1;82060.0000
19105;16/11/22;1;101644;9;1;5900.0000
19105;16/11/22;None;2;None;1;5900.0000
19108;16/11/22;7;1135;5;1;0.0000
19108;16/11/22;1;102286;5;2;3000.0000
19108;16/11/22;1;102675;5;2;55600.0000
19108;16/11/22;9;802020;1;1;5860.0000
19108;16/11/22;None;5;None;1;64460.0000
19107;16/11/22;7;1006;5;1;0.0000
19107;16/11/22;1;102239;5;1;5800.0000
19107;16/11/22;1;102666;5;1;31800.0000
19107;16/11/22;1;107823;6;1;22800.0000
19107;16/11/22;9;802020;1;1;8420.0000
19107;16/11/22;1;109390;5;1;23800.0000
19107;16/11/22;None;2;None;1;92620.0000
19109;16/11/22;1;100845;5;1;27800.0000
19109;16/11/22;1;103763;7;1;14800.0000
19109;16/11/22;9;802020;1;1;4260.0000
19109;16/11/22;None;2;None;1;46860.0000
32253;16/11/22;7;1135;6;1;0.0000
32253;16/11/22;1;106866;6;1;27800.0000
32253;16/11/22;3;200644;1;1;5800.0000
32253;16/11/22;1;105421;7;1;16800.0000
32253;16/11/22;9;802020;1;1;5040.0000
32253;16/11/22;None;2;None;1;55440.0000
19111;16/11/22;6;101525;7;1;0.0000
19111;16/11/22;1;103134;7;1;29800.0000
19111;16/11/22;9;802020;1;1;3500.0000
19111;16/11/22;None;5;None;1;33300.0000
19112;16/11/22;1;101929;4;1;16800.0000
19112;16/11/22;8;103866;4;1;28800.0000
19112;16/11/22;8;104655;4;1;35800.0000
19112;16/11/22;9;802020;1;1;8140.0000
19112;16/11/22;None;5;None;1;89540.0000
