32226;15/11/22;None;2;None;1;152200.0000
32229;15/11/22;1;103350;5;1;58800.0000
32229;15/11/22;9;802020;1;1;5880.0000
32229;15/11/22;None;2;None;1;64680.0000
32228;15/11/22;6;101525;7;1;0.0000
32228;15/11/22;1;103134;7;1;29800.0000
32228;15/11/22;8;103539;4;1;29800.0000
32228;15/11/22;9;802020;1;1;5960.0000
32228;15/11/22;None;5;None;1;65560.0000
2034;15/11/22;1;100892;5;1;34800.0000
2034;15/11/22;1;103347;5;1;58800.0000
2034;15/11/22;None;2;None;1;93600.0000
19063;15/11/22;1;102458;4;1;18800.0000
19063;15/11/22;8;102986;4;1;11800.0000
19063;15/11/22;8;103547;4;1;66800.0000
19063;15/11/22;1;103272;8;1;26800.0000
19063;15/11/22;1;108006;8;1;0.0000
19063;15/11/22;9;802020;1;1;10000.0000
19063;15/11/22;None;5;None;1;134200.0000
32231;15/11/22;1;103351;6;1;34800.0000
32231;15/11/22;1;103351;6;1;34800.0000
32231;15/11/22;9;802020;1;1;6960.0000
32231;15/11/22;None;2;None;1;76560.0000
19064;15/11/22;1;102228;5;1;10800.0000
19064;15/11/22;1;103763;7;1;14800.0000
19064;15/11/22;9;802020;1;1;3500.0000
19064;15/11/22;None;2;None;1;29100.0000
32235;15/11/22;8;101026;4;1;31800.0000
32235;15/11/22;8;102797;4;1;54800.0000
32235;15/11/22;8;104791;4;1;2200.0000
32235;15/11/22;8;105424;4;1;56800.0000
32235;15/11/22;9;802020;1;1;10000.0000
32235;15/11/22;None;2;None;1;155600.0000
19065;15/11/22;8;101996;4;1;15800.0000
19065;15/11/22;8;103615;4;1;34800.0000
19065;15/11/22;9;802020;1;1;5060.0000
19065;15/11/22;None;2;None;1;55660.0000
32236;15/11/22;1;102239;5;1;5800.0000
32236;15/11/22;None;2;None;1;5800.0000
19066;15/11/22;2;200067;7;1;146400.0000
19066;15/11/22;2;200150;7;1;106300.0000
19066;15/11/22;2;200150;7;-1;-106300.0000
19066;15/11/22;2;200184;7;1;142300.0000
19066;15/11/22;2;202266;7;1;176600.0000
19066;15/11/22;2;202365;7;1;100300.0000
19066;15/11/22;None;4;None;1;565600.0000
19067;15/11/22;7;1007;7;1;0.0000
19067;15/11/22;7;1135;7;1;0.0000
19067;15/11/22;1;104619;7;1;0.0000
19067;15/11/22;1;104893;7;1;119800.0000
19067;15/11/22;9;802020;1;1;10000.0000
19067;15/11/22;None;2;None;1;129800.0000
19068;15/11/22;2;200083;7;1;159400.0000
19068;15/11/22;None;4;None;1;159400.0000
19069;15/11/22;7;1135;7;1;0.0000
19069;15/11/22;1;101244;7;1;28800.0000
19069;15/11/22;1;102035;7;1;37800.0000
19069;15/11/22;1;104261;4;1;18800.0000
19069;15/11/22;9;802020;1;1;8540.0000
19069;15/11/22;None;5;None;1;93940.0000
19070;15/11/22;1;103704;7;1;49800.0000
19070;15/11/22;3;201237;1;1;5800.0000
19070;15/11/22;3;201237;1;1;5800.0000
19070;15/11/22;9;802020;1;1;6140.0000
19070;15/11/22;None;5;None;1;67540.0000
19072;15/11/22;8;102800;4;1;53800.0000
19072;15/11/22;8;103028;4;1;49800.0000
19072;15/11/22;8;103866;4;1;28800.0000
19072;15/11/22;9;802020;1;1;10000.0000
19072;15/11/22;None;5;None;1;142400.0000
19073;15/11/22;8;103867;4;1;26800.0000
19073;15/11/22;9;802020;1;1;3500.0000
19073;15/11/22;None;2;None;1;30300.0000
32238;15/11/22;1;103536;4;1;38800.0000
32238;15/11/22;1;104873;6;1;37800.0000
32238;15/11/22;9;802020;1;1;7660.0000
32238;15/11/22;None;2;None;1;84260.0000
19074;15/11/22;1;104818;7;1;19900.0000
19074;15/11/22;1;105433;7;1;16400.0000
19074;15/11/22;9;802020;1;1;3500.0000
19074;15/11/22;None;7;None;1;-5445.0000
19074;15/11/22;None;5;None;1;34355.0000
