0001;00;M;000270000000000;1380;;100581;4;38889
0001;00;M;000270000000000;1380;;100582;8;140000
0001;00;M;000270000000000;1380;;100583;10;309630
0001;00;M;000270000000000;1380;;100624;1;926
0001;00;M;000270000000000;1380;;100842;1;24167
0001;00;M;000270000000000;1380;;100845;6;162500
0001;00;M;000270000000000;1380;;100846;2;57963
0001;00;M;000270000000000;1380;;100847;1;25093
0001;00;M;000270000000000;1380;;100848;1;27037
0001;00;M;000270000000000;1380;;100851;2;44444
0001;00;M;000270000000000;1380;;100853;1;27037
0001;00;M;000270000000000;1380;;100854;1;25093
0001;00;M;000270000000000;1380;;100855;2;54074
0001;00;M;000270000000000;1380;;100857;2;28889
0001;00;M;000270000000000;1380;;100953;1;41667
0001;00;M;000270000000000;1380;;100954;1;36759
0001;00;M;000270000000000;1380;;100968;2;56574
0001;00;M;000270000000000;1380;;100995;1;10556
0001;00;M;000270000000000;1380;;101051;1;48426
0001;00;M;000270000000000;1380;;101212;1;23889
0001;00;M;000270000000000;1380;;101295;1;13426
0001;00;M;000270000000000;1380;;101397;1;0
0001;00;M;000270000000000;1380;;101412;1;0
0001;00;M;000270000000000;1380;;101413;1;0
0001;00;M;000270000000000;1380;;101464;1;0
0001;00;M;000270000000000;1380;;101522;1;0
0001;00;M;000270000000000;1380;;101525;2;0
0001;00;M;000270000000000;1380;;101535;1;0
0001;00;M;000270000000000;1380;;101552;4;0
0001;00;M;000270000000000;1380;;101573;1;0
0001;00;M;000270000000000;1380;;101613;2;0
0001;00;M;000270000000000;1380;;101624;2;0
0001;00;M;000270000000000;1380;;101929;2;32778
0001;00;M;000270000000000;1380;;101954;1;18333
0001;00;M;000270000000000;1380;;101996;2;30741
0001;00;M;000270000000000;1380;;102037;-1;-39630
0001;00;M;000270000000000;1380;;102082;2;52222
0001;00;M;000270000000000;1380;;102159;1;7593
0001;00;M;000270000000000;1380;;102197;2;10741
0001;00;M;000270000000000;1380;;102239;1;5370
0001;00;M;000270000000000;1380;;102249;1;5648
0001;00;M;000270000000000;1380;;102260;1;3519
0001;00;M;000270000000000;1380;;102286;10;13889
0001;00;M;000270000000000;1380;;102296;1;2593
0001;00;M;000270000000000;1380;;102315;2;2778
0001;00;M;000270000000000;1380;;102407;1;31019
0001;00;M;000270000000000;1380;;102456;6;97500
0001;00;M;000270000000000;1380;;102457;1;16389
0001;00;M;000270000000000;1380;;102474;1;28056
0001;00;M;000270000000000;1380;;102483;1;36852
0001;00;M;000270000000000;1380;;102522;3;28148
0001;00;M;000270000000000;1380;;102540;1;32870
0001;00;M;000030000000000;1380;;102651;1;8611
0001;00;M;000270000000000;1380;;102670;2;67778
0001;00;M;000270000000000;1380;;102671;1;36852
0001;00;M;000270000000000;1380;;102672;1;31944
0001;00;M;000270000000000;1380;;102675;4;108426
